ticker,strategy,regime,trades,win_rate,total_pnl,avg_pnl,pf,max_dd,avg_holding,score
IONS,S1,bear_high_vol,8,37.5,-15.45,-1.931,0.322,17.7,7.4,0.911
IONS,S1,neutral_low_vol,2,0.0,-10.06,-5.03,0.0,9.81,4.0,0.0
IONS,S1,bull_low_vol,39,41.03,33.65,0.863,1.385,35.97,9.1,8.647
IONS,S1,neutral_mid_vol,4,75.0,34.72,8.68,8.387,4.7,17.2,16.774
IONS,S1,bull_mid_vol,15,20.0,-14.13,-0.942,0.66,34.41,5.3,2.558
IONS,S1,bull_high_vol,8,12.5,5.06,0.632,1.206,16.61,4.5,3.41
IONS,S1,neutral_high_vol,7,42.86,7.83,1.119,1.482,10.08,8.6,3.92
IONS,S1,bear_mid_vol,1,0.0,-2.3,-2.3,0.0,2.3,7.0,0.0
IONS,S2,bear_high_vol,19,63.16,41.32,2.175,2.264,12.16,5.2,9.867
IONS,S2,bear_mid_vol,3,33.33,-6.73,-2.243,0.63,11.48,6.7,1.091
IONS,S2,bull_low_vol,59,44.07,-26.49,-0.449,0.853,61.22,6.9,6.55
IONS,S2,bull_mid_vol,38,55.26,38.73,1.019,1.463,33.97,6.5,9.02
IONS,S2,neutral_mid_vol,4,75.0,27.19,6.797,43.484,0.64,6.5,86.969
IONS,S2,bear_low_vol,2,50.0,-0.39,-0.195,0.778,1.76,1.5,1.101
IONS,S2,neutral_high_vol,9,66.67,21.4,2.378,2.028,13.86,5.4,6.085
IONS,S2,bull_high_vol,15,53.33,3.08,0.205,1.111,22.33,5.5,4.302
IP,S1,bear_high_vol,6,50.0,1.95,0.325,1.193,6.05,8.7,2.922
IP,S1,bear_mid_vol,4,25.0,-1.25,-0.312,0.826,5.88,8.5,1.651
IP,S1,bull_low_vol,50,30.0,-33.53,-0.671,0.633,39.73,7.6,4.477
IP,S1,neutral_mid_vol,1,0.0,-5.13,-5.13,0.0,5.13,2.0,0.0
IP,S1,neutral_low_vol,3,33.33,-0.42,-0.14,0.936,4.31,11.3,1.621
IP,S1,neutral_high_vol,4,0.0,-20.97,-5.242,0.0,19.56,4.2,0.0
IP,S1,bull_mid_vol,16,43.75,-3.39,-0.212,0.895,13.86,8.6,3.579
IP,S1,bull_high_vol,11,36.36,0.16,0.015,1.011,10.03,8.7,3.354
IP,S2,bull_low_vol,48,45.83,3.37,0.07,1.05,15.24,6.6,7.273
IP,S2,bull_mid_vol,25,60.0,8.41,0.336,1.244,14.35,7.9,6.22
IP,S2,bear_mid_vol,4,75.0,7.27,1.817,4.081,2.36,8.5,8.161
IP,S2,neutral_high_vol,10,30.0,-13.82,-1.382,0.497,22.33,6.0,1.573
IP,S2,bear_high_vol,15,60.0,27.22,1.815,2.031,12.21,6.7,7.868
IP,S2,neutral_mid_vol,7,85.71,23.85,3.407,10.502,2.51,5.3,27.786
IP,S2,bull_high_vol,10,50.0,1.07,0.107,1.09,8.11,5.8,3.447
IPGP,S1,bear_mid_vol,4,25.0,-4.4,-1.1,0.652,12.32,9.2,1.303
IPGP,S1,bull_low_vol,48,37.5,63.16,1.316,1.672,42.07,8.7,11.585
IPGP,S1,neutral_mid_vol,2,100.0,24.66,12.33,inf,0.0,19.5,inf
IPGP,S1,neutral_low_vol,2,0.0,-6.33,-3.165,0.0,6.23,3.0,0.0
IPGP,S1,bear_high_vol,8,62.5,-1.21,-0.151,0.964,18.48,9.6,2.726
IPGP,S1,bull_mid_vol,13,30.77,-9.16,-0.705,0.802,31.75,6.6,2.89
IPGP,S1,bull_high_vol,9,44.44,17.57,1.952,2.41,8.15,10.9,7.23
IPGP,S1,neutral_high_vol,3,66.67,1.36,0.453,2.259,1.08,8.7,3.913
IPGP,S2,bear_high_vol,19,52.63,25.33,1.333,1.709,18.06,6.7,7.451
IPGP,S2,bear_mid_vol,4,75.0,3.29,0.823,1.728,4.52,3.0,3.456
IPGP,S2,neutral_low_vol,2,100.0,8.55,4.275,inf,0.0,7.5,inf
IPGP,S2,bull_low_vol,38,60.53,35.79,0.942,1.437,29.63,7.2,8.86
IPGP,S2,neutral_high_vol,9,66.67,14.67,1.63,1.716,11.34,7.3,5.149
IPGP,S2,neutral_mid_vol,3,100.0,21.97,7.323,inf,0.0,5.7,inf
IPGP,S2,bull_mid_vol,27,66.67,84.41,3.126,5.91,10.08,8.6,30.711
IPGP,S2,bull_high_vol,11,72.73,28.26,2.569,6.827,2.65,3.9,22.642
IQV,S1,bull_mid_vol,18,27.78,-6.06,-0.337,0.741,13.94,7.2,3.142
IQV,S1,bull_low_vol,28,32.14,-24.25,-0.866,0.538,29.54,8.6,2.846
IQV,S1,bull_high_vol,12,41.67,22.47,1.873,2.155,6.75,10.0,7.466
IQV,S1,bear_high_vol,8,25.0,-7.4,-0.925,0.43,11.44,6.4,1.216
IQV,S1,neutral_mid_vol,3,0.0,-5.21,-1.737,0.0,5.13,8.7,0.0
IQV,S1,neutral_high_vol,2,0.0,-2.62,-1.31,0.0,2.6,5.5,0.0
IQV,S1,bear_mid_vol,2,50.0,2.26,1.13,5.612,0.49,10.5,7.937
IQV,S2,bull_low_vol,29,48.28,15.14,0.522,1.47,9.4,5.1,7.917
IQV,S2,neutral_mid_vol,4,25.0,-3.77,-0.943,0.67,11.01,4.5,1.34
IQV,S2,neutral_high_vol,11,27.27,-34.09,-3.099,0.447,38.23,4.5,1.484
IQV,S2,bear_high_vol,17,64.71,22.45,1.321,1.575,13.73,6.2,6.496
IQV,S2,bull_high_vol,7,85.71,21.32,3.046,7.768,3.15,6.1,20.553
IQV,S2,bull_mid_vol,16,68.75,22.31,1.394,2.319,13.96,7.1,9.277
IRDM,S1,bear_high_vol,6,33.33,-8.38,-1.397,0.311,11.09,9.0,0.761
IRDM,S1,bear_mid_vol,2,0.0,-1.55,-0.775,0.0,1.55,7.0,0.0
IRDM,S1,neutral_mid_vol,4,75.0,25.37,6.343,inf,0.0,15.8,inf
IRDM,S1,bull_low_vol,33,30.3,-28.74,-0.871,0.542,35.76,6.6,3.114
IRDM,S1,bull_mid_vol,24,41.67,61.38,2.558,2.731,22.51,7.9,13.381
IRDM,S1,neutral_low_vol,1,0.0,-0.12,-0.12,0.0,0.12,12.0,0.0
IRDM,S1,bull_high_vol,10,40.0,-6.54,-0.654,0.802,20.26,6.6,2.536
IRDM,S1,neutral_high_vol,7,14.29,-22.79,-3.256,0.168,21.19,6.1,0.444
IRDM,S2,bear_high_vol,13,46.15,24.65,1.896,2.301,14.74,7.1,8.298
IRDM,S2,bull_low_vol,62,56.45,6.03,0.097,1.043,48.22,7.6,8.216
IRDM,S2,bear_mid_vol,1,0.0,-1.67,-1.67,0.0,1.67,6.0,0.0
IRDM,S2,bear_low_vol,1,100.0,5.65,5.65,inf,0.0,2.0,inf
IRDM,S2,neutral_low_vol,2,0.0,-6.76,-3.38,0.0,6.65,9.5,0.0
IRDM,S2,neutral_high_vol,9,33.33,-25.83,-2.87,0.443,30.07,2.1,1.33
IRDM,S2,bull_mid_vol,23,56.52,34.44,1.497,1.772,18.43,5.5,8.5
IRDM,S2,neutral_mid_vol,4,75.0,1.17,0.293,1.067,17.58,12.8,2.133
IRDM,S2,bull_high_vol,18,66.67,51.1,2.839,6.483,3.07,4.7,27.504
IRM,S1,bear_high_vol,11,63.64,27.88,2.535,2.69,5.3,11.9,8.921
IRM,S1,bear_mid_vol,3,66.67,0.09,0.03,1.025,3.56,9.0,1.776
IRM,S1,bull_low_vol,44,45.45,10.47,0.238,1.198,20.1,9.4,7.945
IRM,S1,neutral_mid_vol,4,0.0,-7.29,-1.823,0.0,7.19,4.2,0.0
IRM,S1,neutral_low_vol,2,50.0,-5.4,-2.7,0.377,8.67,12.0,0.533
IRM,S1,bull_mid_vol,26,34.62,-23.04,-0.886,0.497,24.83,7.8,2.533
IRM,S1,bull_high_vol,14,35.71,8.42,0.601,1.76,8.6,8.7,6.585
IRM,S1,neutral_high_vol,4,50.0,2.54,0.635,1.428,4.01,9.0,2.857
IRM,S2,bear_high_vol,13,69.23,55.3,4.254,7.819,3.78,7.2,28.191
IRM,S2,bull_low_vol,55,36.36,-22.44,-0.408,0.731,37.89,6.0,5.421
IRM,S2,bull_mid_vol,27,70.37,35.42,1.312,2.116,12.1,6.5,10.995
IRM,S2,neutral_high_vol,9,66.67,11.38,1.264,1.884,12.25,5.7,5.653
IRM,S2,bear_mid_vol,5,40.0,-4.1,-0.82,0.549,8.91,11.0,1.229
IRM,S2,bear_low_vol,1,100.0,0.52,0.52,inf,0.0,2.0,inf
IRM,S2,neutral_mid_vol,4,100.0,15.48,3.87,inf,0.0,5.5,inf
IRM,S2,bull_high_vol,8,37.5,7.61,0.951,1.864,6.37,6.4,5.272
ISRG,S1,bear_mid_vol,2,50.0,27.84,13.92,27.019,1.07,15.0,38.21
ISRG,S1,bull_low_vol,43,37.21,13.05,0.303,1.184,18.65,10.4,7.764
ISRG,S1,neutral_low_vol,1,0.0,-6.06,-6.06,0.0,6.06,5.0,0.0
ISRG,S1,bear_high_vol,12,58.33,13.54,1.128,1.933,8.7,9.2,6.694
ISRG,S1,bull_mid_vol,24,41.67,20.86,0.869,1.901,9.34,9.1,9.311
ISRG,S1,bull_high_vol,11,27.27,-5.53,-0.503,0.634,7.88,7.4,2.103
ISRG,S1,neutral_mid_vol,4,50.0,1.07,0.267,1.279,2.21,8.8,2.559
ISRG,S1,neutral_high_vol,2,0.0,-6.27,-3.135,0.0,6.19,6.5,0.0
ISRG,S2,bear_high_vol,14,71.43,40.17,2.869,2.806,7.28,6.7,10.5
ISRG,S2,bear_mid_vol,3,100.0,11.64,3.88,inf,0.0,7.0,inf
ISRG,S2,neutral_low_vol,2,50.0,3.97,1.985,1.48,8.27,4.5,2.093
ISRG,S2,bull_low_vol,35,57.14,60.36,1.725,2.353,9.54,6.7,13.919
ISRG,S2,neutral_mid_vol,5,40.0,1.27,0.254,1.297,4.23,7.2,2.901
ISRG,S2,bear_low_vol,1,0.0,-1.1,-1.1,0.0,1.1,1.0,0.0
ISRG,S2,neutral_high_vol,8,50.0,5.73,0.716,1.328,14.46,4.6,3.757
ISRG,S2,bull_mid_vol,17,52.94,-9.68,-0.569,0.724,25.77,5.6,2.985
ISRG,S2,bull_high_vol,13,61.54,8.19,0.63,1.403,9.27,4.3,5.057
IT,S1,bear_high_vol,9,55.56,23.35,2.594,2.88,11.98,11.4,8.64
IT,S1,bear_mid_vol,3,66.67,-0.27,-0.09,0.787,1.27,13.3,1.364
IT,S1,bull_low_vol,48,47.92,49.77,1.037,2.177,16.34,10.1,15.084
IT,S1,neutral_low_vol,2,100.0,5.21,2.605,inf,0.0,12.0,inf
IT,S1,bull_mid_vol,24,33.33,-6.26,-0.261,0.827,15.74,7.6,4.05
IT,S1,bull_high_vol,7,57.14,14.68,2.097,3.664,3.82,10.4,9.695
IT,S1,neutral_high_vol,4,50.0,-5.82,-1.455,0.333,6.42,7.8,0.665
IT,S1,neutral_mid_vol,2,50.0,3.72,1.86,4.024,1.23,10.5,5.691
IT,S2,bear_high_vol,15,66.67,15.04,1.003,1.809,12.35,7.0,7.006
IT,S2,bull_low_vol,41,58.54,-18.97,-0.463,0.783,40.14,6.0,5.013
IT,S2,bear_mid_vol,6,50.0,4.59,0.765,2.807,2.32,2.8,6.876
IT,S2,neutral_high_vol,8,50.0,3.03,0.379,1.276,10.64,5.4,3.608
IT,S2,neutral_mid_vol,6,50.0,-4.68,-0.78,0.803,22.34,7.8,1.968
IT,S2,bull_mid_vol,23,52.17,12.49,0.543,1.397,15.82,6.0,6.701
IT,S2,bull_high_vol,12,58.33,8.69,0.724,1.355,19.73,7.7,4.694
ITT,S1,bear_high_vol,11,45.45,0.85,0.077,1.037,9.28,9.4,3.44
ITT,S1,bear_mid_vol,2,50.0,-1.81,-0.905,0.307,2.61,7.0,0.433
ITT,S1,bull_low_vol,46,41.3,25.01,0.544,1.595,17.82,8.4,10.819
ITT,S1,neutral_mid_vol,3,66.67,-1.9,-0.633,0.69,6.12,7.3,1.194
ITT,S1,bull_mid_vol,21,28.57,6.23,0.297,1.209,15.78,9.9,5.54
ITT,S1,bull_high_vol,11,54.55,1.7,0.155,1.135,9.31,8.8,3.763
ITT,S1,neutral_high_vol,2,0.0,-5.68,-2.84,0.0,5.63,9.5,0.0
ITT,S1,neutral_low_vol,1,0.0,-1.56,-1.56,0.0,1.56,9.0,0.0
ITT,S2,bear_high_vol,17,52.94,9.14,0.538,1.328,16.96,7.4,5.477
ITT,S2,neutral_low_vol,1,100.0,7.74,7.74,inf,0.0,4.0,inf
ITT,S2,bull_low_vol,42,61.9,16.31,0.388,1.325,18.18,5.8,8.589
ITT,S2,bull_mid_vol,25,56.0,14.8,0.592,1.447,12.79,6.0,7.234
ITT,S2,neutral_mid_vol,5,60.0,1.6,0.32,1.137,11.48,5.8,2.543
ITT,S2,bull_high_vol,14,64.29,37.46,2.676,4.459,7.95,5.4,16.684
ITT,S2,neutral_high_vol,9,55.56,1.1,0.122,1.049,19.64,6.3,3.148
ITT,S2,bear_mid_vol,3,66.67,-0.89,-0.297,0.709,3.06,4.3,1.228
ITT,S2,bear_low_vol,1,100.0,5.25,5.25,inf,0.0,4.0,inf
ITW,S1,bear_high_vol,8,50.0,19.18,2.397,2.926,5.51,13.2,8.275
ITW,S1,bear_mid_vol,2,0.0,-2.67,-1.335,0.0,2.65,7.0,0.0
ITW,S1,bull_low_vol,44,38.64,4.81,0.109,1.106,15.21,8.9,7.338
ITW,S1,neutral_mid_vol,3,66.67,9.74,3.247,2.764,5.52,16.7,4.788
ITW,S1,bear_low_vol,1,100.0,1.95,1.95,inf,0.0,11.0,inf
ITW,S1,neutral_low_vol,2,0.0,-4.75,-2.375,0.0,4.74,7.5,0.0
ITW,S1,bull_mid_vol,22,36.36,1.34,0.061,1.049,8.72,8.5,4.92
ITW,S1,bull_high_vol,11,45.45,9.77,0.888,2.119,5.88,10.2,7.028
ITW,S1,neutral_high_vol,6,16.67,-15.34,-2.557,0.033,14.93,5.0,0.082
ITW,S2,bear_high_vol,13,76.92,33.1,2.546,5.097,5.96,7.4,18.376
ITW,S2,bull_low_vol,36,61.11,-2.25,-0.063,0.947,19.16,6.6,5.682
ITW,S2,neutral_mid_vol,3,66.67,7.33,2.443,2.566,4.68,6.3,4.445
ITW,S2,neutral_high_vol,11,54.55,4.32,0.393,1.325,8.33,5.6,4.396
ITW,S2,bear_mid_vol,2,100.0,11.01,5.505,inf,0.0,8.0,inf
ITW,S2,bull_mid_vol,20,70.0,16.94,0.847,2.154,5.26,6.2,9.633
ITW,S2,bull_high_vol,12,75.0,12.82,1.068,2.165,7.04,6.4,7.501
IVZ,S1,bear_high_vol,9,55.56,8.85,0.983,1.511,13.61,8.3,4.533
IVZ,S1,bear_mid_vol,2,0.0,-11.08,-5.54,0.0,10.77,4.5,0.0
IVZ,S1,bull_low_vol,48,41.67,-34.43,-0.717,0.569,33.97,8.2,3.942
IVZ,S1,bear_low_vol,1,100.0,7.83,7.83,inf,0.0,14.0,inf
IVZ,S1,neutral_low_vol,3,66.67,27.84,9.28,6.923,4.7,15.0,11.992
IVZ,S1,neutral_mid_vol,2,50.0,3.88,1.94,2.617,2.4,9.0,3.701
IVZ,S1,bull_mid_vol,16,25.0,5.85,0.366,1.184,12.56,7.6,4.734
IVZ,S1,bull_high_vol,10,50.0,-3.53,-0.353,0.771,10.62,9.2,2.438
IVZ,S1,neutral_high_vol,4,25.0,-11.65,-2.913,0.115,11.28,6.8,0.229
IVZ,S2,bear_high_vol,23,60.87,44.82,1.949,1.977,14.76,5.9,9.482
IVZ,S2,bull_low_vol,65,47.69,3.18,0.049,1.032,25.87,5.2,8.317
IVZ,S2,neutral_mid_vol,7,57.14,1.19,0.17,1.071,9.51,4.3,2.833
IVZ,S2,bull_high_vol,15,53.33,-30.6,-2.04,0.581,46.86,8.5,2.248
IVZ,S2,neutral_high_vol,10,70.0,25.56,2.556,3.123,11.6,6.3,9.876
IVZ,S2,bear_mid_vol,3,100.0,28.07,9.357,inf,0.0,5.0,inf
IVZ,S2,bull_mid_vol,22,68.18,18.66,0.848,1.737,14.97,6.4,8.146
J,S1,bear_mid_vol,1,0.0,-6.98,-6.98,0.0,6.98,1.0,0.0
J,S1,bull_low_vol,53,47.17,35.21,0.664,1.602,10.94,8.2,11.663
J,S1,neutral_low_vol,1,0.0,-1.0,-1.0,0.0,1.0,8.0,0.0
J,S1,bear_high_vol,9,33.33,-0.15,-0.017,0.991,13.34,6.9,2.973
J,S1,neutral_mid_vol,2,50.0,0.38,0.19,1.325,1.17,9.5,1.874
J,S1,bull_mid_vol,17,35.29,-9.7,-0.571,0.619,10.52,7.0,2.553
J,S1,bull_high_vol,12,33.33,-10.29,-0.858,0.431,13.8,7.8,1.493
J,S1,neutral_high_vol,3,33.33,1.54,0.513,1.344,4.44,9.0,2.327
J,S2,bear_high_vol,18,66.67,54.98,3.054,4.561,5.42,6.8,19.35
J,S2,bear_mid_vol,4,100.0,21.82,5.455,inf,0.0,10.0,inf
J,S2,neutral_mid_vol,8,50.0,-7.72,-0.965,0.599,12.57,4.9,1.693
J,S2,neutral_low_vol,3,66.67,10.9,3.633,22.373,0.51,3.3,38.75
J,S2,bull_low_vol,49,51.02,-4.0,-0.082,0.944,25.06,6.7,6.609
J,S2,bull_high_vol,19,63.16,0.81,0.043,1.026,19.71,4.7,4.471
J,S2,neutral_high_vol,5,80.0,17.1,3.42,4.519,4.86,5.4,10.104
J,S2,bull_mid_vol,18,83.33,37.38,2.077,8.552,2.33,6.7,36.281
JAZZ,S1,bull_low_vol,34,44.12,64.42,1.895,2.079,16.99,10.4,12.124
JAZZ,S1,neutral_mid_vol,4,75.0,29.81,7.453,5.977,5.99,10.2,11.953
JAZZ,S1,neutral_low_vol,2,0.0,-12.92,-6.46,0.0,12.5,2.5,0.0
JAZZ,S1,bull_mid_vol,25,28.0,-37.47,-1.499,0.482,36.28,7.1,2.409
JAZZ,S1,bull_high_vol,8,25.0,-17.08,-2.135,0.109,17.72,4.6,0.308
JAZZ,S1,bear_high_vol,5,20.0,-23.64,-4.728,0.146,22.11,4.4,0.326
JAZZ,S1,neutral_high_vol,1,100.0,2.01,2.01,inf,0.0,12.0,inf
JAZZ,S2,bear_mid_vol,3,66.67,9.63,3.21,1.416,23.16,6.0,2.452
JAZZ,S2,bear_high_vol,10,80.0,46.4,4.64,5.828,9.4,6.1,18.431
JAZZ,S2,bull_low_vol,47,55.32,16.55,0.352,1.176,30.98,6.1,8.065
JAZZ,S2,bull_high_vol,13,61.54,7.79,0.599,1.357,12.64,4.7,4.891
JAZZ,S2,neutral_high_vol,15,53.33,35.15,2.343,1.966,19.5,5.4,7.614
JAZZ,S2,neutral_mid_vol,2,100.0,18.4,9.2,inf,0.0,7.0,inf
JAZZ,S2,bull_mid_vol,25,44.0,-11.22,-0.449,0.827,38.23,7.5,4.137
JBHT,S1,bear_high_vol,14,28.57,-18.66,-1.333,0.447,19.21,5.8,1.672
JBHT,S1,bear_mid_vol,3,33.33,-2.76,-0.92,0.45,4.97,8.3,0.78
JBHT,S1,bull_low_vol,43,34.88,17.83,0.415,1.38,13.2,7.6,9.047
JBHT,S1,neutral_mid_vol,4,25.0,2.28,0.57,1.337,5.84,8.0,2.675
JBHT,S1,neutral_low_vol,3,0.0,-5.77,-1.923,0.0,5.67,1.7,0.0
JBHT,S1,bull_mid_vol,18,27.78,-17.02,-0.946,0.485,24.17,6.6,2.058
JBHT,S1,bull_high_vol,11,63.64,6.69,0.608,1.328,14.71,9.0,4.406
JBHT,S1,neutral_high_vol,2,0.0,-2.99,-1.495,0.0,2.99,7.0,0.0
JBHT,S2,bear_high_vol,14,50.0,19.69,1.406,2.164,9.84,5.7,8.098
JBHT,S2,neutral_low_vol,1,0.0,-5.94,-5.94,0.0,5.94,5.0,0.0
JBHT,S2,bull_low_vol,53,52.83,10.13,0.191,1.157,18.72,5.8,8.424
JBHT,S2,neutral_high_vol,7,57.14,2.6,0.371,1.214,10.65,5.6,3.211
JBHT,S2,bear_mid_vol,4,75.0,8.96,2.24,7.54,1.37,2.8,15.08
JBHT,S2,bull_mid_vol,32,53.12,21.66,0.677,1.745,14.2,4.9,9.873
JBHT,S2,neutral_mid_vol,10,60.0,7.04,0.704,1.486,6.55,6.8,4.698
JBHT,S2,bull_high_vol,11,45.45,11.25,1.023,1.764,13.92,6.5,5.851
JBL,S1,bear_high_vol,13,53.85,82.75,6.365,5.825,12.39,13.0,21.003
JBL,S1,bull_low_vol,35,45.71,31.48,0.899,1.502,16.54,10.1,8.884
JBL,S1,neutral_mid_vol,4,25.0,-5.32,-1.33,0.539,9.74,7.5,1.077
JBL,S1,neutral_low_vol,1,100.0,12.23,12.23,inf,0.0,26.0,inf
JBL,S1,bull_mid_vol,24,37.5,18.64,0.777,1.417,22.79,9.8,6.941
JBL,S1,bull_high_vol,15,40.0,10.47,0.698,1.688,7.54,8.5,6.537
JBL,S1,bear_mid_vol,2,50.0,0.37,0.185,1.18,2.05,6.5,1.669
JBL,S1,neutral_high_vol,1,0.0,-3.03,-3.03,0.0,3.03,5.0,0.0
JBL,S2,bear_high_vol,9,33.33,7.38,0.82,1.616,7.04,5.7,4.848
JBL,S2,neutral_mid_vol,7,57.14,-4.8,-0.686,0.82,24.74,8.1,2.17
JBL,S2,bull_low_vol,55,56.36,34.31,0.624,1.333,30.6,6.8,9.886
JBL,S2,bull_high_vol,14,64.29,10.14,0.724,1.404,16.1,4.9,5.253
JBL,S2,neutral_high_vol,9,55.56,-10.54,-1.171,0.718,28.85,7.0,2.154
JBL,S2,bear_low_vol,1,0.0,-2.03,-2.03,0.0,2.03,13.0,0.0
JBL,S2,bull_mid_vol,18,38.89,-36.96,-2.053,0.36,40.73,4.9,1.527
JBL,S2,neutral_low_vol,2,0.0,-3.02,-1.51,0.0,3.0,1.0,0.0
JBL,S2,bear_mid_vol,3,66.67,10.74,3.58,1075.0,0.01,2.3,1861.955
JCI,S1,bear_mid_vol,4,25.0,-11.32,-2.83,0.046,11.42,4.0,0.093
JCI,S1,bull_low_vol,46,41.3,-4.44,-0.097,0.921,27.83,8.8,6.243
JCI,S1,bull_high_vol,11,9.09,-18.73,-1.703,0.109,17.34,5.5,0.363
JCI,S1,neutral_mid_vol,4,50.0,-2.81,-0.703,0.384,4.03,6.0,0.768
JCI,S1,bear_high_vol,9,66.67,49.25,5.472,18.342,2.82,14.9,55.025
JCI,S1,bull_mid_vol,25,24.0,-15.32,-0.613,0.673,17.1,9.4,3.366
JCI,S1,neutral_high_vol,1,100.0,6.48,6.48,inf,0.0,7.0,inf
JCI,S2,bear_high_vol,17,76.47,29.68,1.746,2.312,18.97,6.5,9.531
JCI,S2,neutral_low_vol,2,100.0,4.13,2.065,inf,0.0,10.0,inf
JCI,S2,bull_low_vol,34,47.06,-6.44,-0.189,0.858,21.45,6.3,5.001
JCI,S2,neutral_high_vol,11,45.45,-33.53,-3.048,0.155,32.76,7.0,0.515
JCI,S2,bear_mid_vol,1,100.0,3.05,3.05,inf,0.0,5.0,inf
JCI,S2,neutral_mid_vol,6,83.33,12.25,2.042,2.021,12.0,6.5,4.95
JCI,S2,bull_mid_vol,24,75.0,41.78,1.741,4.095,3.79,4.3,20.06
JCI,S2,bull_high_vol,8,50.0,2.2,0.275,1.213,7.03,5.8,3.431
JEF,S1,bear_high_vol,6,50.0,8.26,1.377,2.107,4.44,12.0,5.162
JEF,S1,bear_mid_vol,3,66.67,3.49,1.163,1.49,7.12,11.3,2.581
JEF,S1,bull_low_vol,41,43.9,34.19,0.834,1.726,10.78,10.1,11.054
JEF,S1,neutral_mid_vol,3,66.67,18.32,6.107,13.722,1.44,15.0,23.768
JEF,S1,bear_low_vol,1,100.0,1.09,1.09,inf,0.0,12.0,inf
JEF,S1,neutral_low_vol,2,50.0,0.24,0.12,1.136,1.76,10.0,1.607
JEF,S1,bull_mid_vol,18,44.44,26.93,1.496,2.324,6.4,10.3,9.86
JEF,S1,bull_high_vol,13,38.46,-12.93,-0.995,0.422,15.9,7.2,1.522
JEF,S1,neutral_high_vol,2,0.0,-20.25,-10.125,0.0,19.38,5.5,0.0
JEF,S2,bear_high_vol,24,58.33,33.31,1.388,1.694,29.14,5.2,8.301
JEF,S2,bear_mid_vol,4,50.0,9.07,2.268,2.537,3.57,3.5,5.075
JEF,S2,neutral_low_vol,2,50.0,4.96,2.48,2.023,4.85,5.0,2.861
JEF,S2,bull_low_vol,53,58.49,36.19,0.683,1.613,14.03,6.2,11.742
JEF,S2,bull_mid_vol,20,30.0,-42.63,-2.131,0.333,40.52,7.8,1.489
JEF,S2,neutral_mid_vol,6,33.33,-8.9,-1.483,0.486,16.41,8.5,1.191
JEF,S2,bull_high_vol,13,38.46,4.69,0.361,1.245,11.64,4.4,4.49
JEF,S2,neutral_high_vol,13,46.15,-18.08,-1.391,0.598,28.75,5.1,2.155
JEF,S2,bear_low_vol,2,50.0,6.02,3.01,3.105,2.86,3.5,4.391
JHX,S1,bear_high_vol,9,44.44,26.32,2.924,2.179,12.98,9.7,6.538
JHX,S1,bull_low_vol,45,33.33,-93.6,-2.08,0.282,68.08,6.6,1.891
JHX,S1,neutral_low_vol,2,50.0,-5.14,-2.57,0.052,5.42,4.5,0.073
JHX,S1,bull_mid_vol,28,28.57,-7.51,-0.268,0.845,25.46,8.5,4.473
JHX,S1,neutral_mid_vol,4,25.0,-10.78,-2.695,0.078,10.51,5.5,0.156
JHX,S1,neutral_high_vol,4,25.0,-22.93,-5.732,0.098,21.62,5.8,0.196
JHX,S1,bull_high_vol,11,36.36,1.46,0.133,1.142,5.84,9.3,3.787
JHX,S1,bear_mid_vol,2,50.0,9.72,4.86,14.886,0.7,10.5,21.052
JHX,S2,bear_high_vol,21,42.86,9.73,0.463,1.179,20.35,5.4,5.404
JHX,S2,neutral_mid_vol,7,28.57,-4.13,-0.59,0.767,12.64,6.0,2.028
JHX,S2,bull_low_vol,49,57.14,72.76,1.485,2.178,18.28,6.2,15.244
JHX,S2,bull_high_vol,7,28.57,-10.34,-1.477,0.548,15.16,6.1,1.45
JHX,S2,bear_mid_vol,5,60.0,-0.06,-0.012,0.996,14.62,6.4,2.227
JHX,S2,bear_low_vol,1,100.0,2.27,2.27,inf,0.0,14.0,inf
JHX,S2,neutral_high_vol,13,61.54,-3.46,-0.266,0.929,36.31,6.5,3.349
JHX,S2,bull_mid_vol,18,55.56,8.62,0.479,1.283,10.08,7.8,5.442
JKHY,S1,bear_high_vol,9,22.22,-2.78,-0.309,0.826,7.64,10.0,2.479
JKHY,S1,bear_mid_vol,2,0.0,-3.8,-1.9,0.0,3.76,2.5,0.0
JKHY,S1,neutral_low_vol,4,100.0,10.24,2.56,inf,0.0,11.5,inf
JKHY,S1,bull_low_vol,51,37.25,24.94,0.489,1.818,8.7,8.5,12.981
JKHY,S1,bull_high_vol,8,50.0,-0.57,-0.071,0.947,6.72,8.4,2.678
JKHY,S1,neutral_mid_vol,4,0.0,-7.27,-1.817,0.0,7.08,3.0,0.0
JKHY,S1,bull_mid_vol,25,44.0,-10.48,-0.419,0.711,18.91,9.0,3.554
JKHY,S1,neutral_high_vol,3,33.33,5.6,1.867,4.709,0.96,10.7,8.156
JKHY,S2,bear_high_vol,16,62.5,9.21,0.576,1.535,10.68,4.4,6.138
JKHY,S2,bull_low_vol,34,47.06,-4.77,-0.14,0.887,13.28,5.9,5.172
JKHY,S2,neutral_mid_vol,6,66.67,7.9,1.317,3.147,2.72,4.5,7.708
JKHY,S2,bear_mid_vol,3,33.33,-1.05,-0.35,0.266,1.43,3.0,0.46
JKHY,S2,bear_low_vol,2,50.0,0.58,0.29,1.5,1.16,2.0,2.121
